"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","% Total Population: Male","% Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","% Total Population: Under 5 Years","% Total Population: 5 to 9 Years","% Total Population: 10 to 14 Years","% Total Population: 15 to 17 Years","% Total Population: 18 to 24 Years","% Total Population: 25 to 34 Years","% Total Population: 35 to 44 Years","% Total Population: 45 to 54 Years","% Total Population: 55 to 64 Years","% Total Population: 65 to 74 Years","% Total Population: 75 to 84 Years","% Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","% Households: Family Households","% Households: Family Households: Married-Couple Family","% Households: Family Households: Other Family","% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present","% Households: Nonfamily Households","% Households: Nonfamily Households: Male Householder","% Households: Nonfamily Households: Female Householder","Median Household Income (In 2021 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","% Occupied Housing Units: Owner Occupied","% Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)","% Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","% Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","% Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","% Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"53308","Madras, OR Urban Cluster (2010)","ACSSF","us","400","00","0009204",,,,,,,,,,,,,,,,,,,,,,,,,,"53308",,,,,,,,,,,,,,,,,,"40000US53308","Madras",,,,8073,8073,,,8073,3955,4118,48.99,51.01,8073,731,529,758,299,625,1133,902,1024,902,680,353,137,9.05,6.55,9.39,3.7,7.74,14.03,11.17,12.68,11.17,8.42,4.37,1.7,8073,5283,40,922,26,6,815,981,65.44,0.5,11.42,0.32,0.07,10.1,12.15,2821,1866,1016,850,400,450,955,380,575,66.15,36.02,30.13,14.18,15.95,33.85,13.47,20.38,46285,2938,2821,1430,1391,50.69,49.31,7818,1679,1682,3361,4457,21.48,21.51,42.99,57.01
"53335","Magee, MS Urban Cluster (2010)","ACSSF","us","400","00","0009205",,,,,,,,,,,,,,,,,,,,,,,,,,"53335",,,,,,,,,,,,,,,,,,"40000US53335","Magee",,,,3602,3602,,,3602,2009,1593,55.77,44.23,3602,99,131,339,333,183,364,564,355,764,214,164,92,2.75,3.64,9.41,9.24,5.08,10.11,15.66,9.86,21.21,5.94,4.55,2.55,3602,2235,1300,0,0,0,67,0,62.05,36.09,0,0,0,1.86,0,1106,639,385,254,28,226,467,221,246,57.78,34.81,22.97,2.53,20.43,42.22,19.98,22.24,31981,1405,1106,570,536,51.54,48.46,3080,734,664,1398,1682,23.83,21.56,45.39,54.61
"53362","Magnolia, AR Urban Cluster (2010)","ACSSF","us","400","00","0009206",,,,,,,,,,,,,,,,,,,,,,,,,,"53362",,,,,,,,,,,,,,,,,,"40000US53362","Magnolia",,,,10350,10350,,,10350,4800,5550,46.38,53.62,10350,754,553,725,364,2360,1415,1168,795,643,828,425,320,7.29,5.34,7,3.52,22.8,13.67,11.29,7.68,6.21,8,4.11,3.09,10350,5206,4818,35,91,0,96,104,50.3,46.55,0.34,0.88,0,0.93,1,3210,1781,1159,622,130,492,1429,520,909,55.48,36.11,19.38,4.05,15.33,44.52,16.2,28.32,33909,4273,3210,1639,1571,51.06,48.94,8761,2397,2577,4974,3787,27.36,29.41,56.77,43.23
"53372","Magnolia, TX Urban Cluster (2010)","ACSSF","us","400","00","0009207",,,,,,,,,,,,,,,,,,,,,,,,,,"53372",,,,,,,,,,,,,,,,,,"40000US53372","Magnolia",,,,5293,5293,,,5293,2446,2847,46.21,53.79,5293,367,465,430,118,323,654,1342,511,608,240,185,50,6.93,8.79,8.12,2.23,6.1,12.36,25.35,9.65,11.49,4.53,3.5,0.94,5293,4670,220,0,14,3,40,346,88.23,4.16,0,0.26,0.06,0.76,6.54,1957,1313,935,378,124,254,644,213,431,67.09,47.78,19.32,6.34,12.98,32.91,10.88,22.02,75491,2046,1957,1178,779,60.19,39.81,5265,191,1282,1473,3792,3.63,24.35,27.98,72.02
"53416","Mahomet, IL Urban Cluster (2010)","ACSSF","us","400","00","0009208",,,,,,,,,,,,,,,,,,,,,,,,,,"53416",,,,,,,,,,,,,,,,,,"40000US53416","Mahomet",,,,11143,11143,,,11143,5565,5578,49.94,50.06,11143,753,864,1277,416,758,1207,1678,1441,1409,921,386,33,6.76,7.75,11.46,3.73,6.8,10.83,15.06,12.93,12.64,8.27,3.46,0.3,11143,10356,75,0,135,77,24,476,92.94,0.67,0,1.21,0.69,0.22,4.27,3944,3160,2732,428,97,331,784,347,437,80.12,69.27,10.85,2.46,8.39,19.88,8.8,11.08,101837,4260,3944,3350,594,84.94,15.06,11134,353,1219,1572,9562,3.17,10.95,14.12,85.88
"53443","Maiden, NC Urban Cluster (2010)","ACSSF","us","400","00","0009209",,,,,,,,,,,,,,,,,,,,,,,,,,"53443",,,,,,,,,,,,,,,,,,"40000US53443","Maiden",,,,3501,3501,,,3501,1819,1682,51.96,48.04,3501,77,237,377,126,160,233,484,524,745,426,94,18,2.2,6.77,10.77,3.6,4.57,6.66,13.82,14.97,21.28,12.17,2.68,0.51,3501,2898,177,15,0,0,387,24,82.78,5.06,0.43,0,0,11.05,0.69,1377,978,875,103,0,103,399,200,199,71.02,63.54,7.48,0,7.48,28.98,14.52,14.45,59745,1377,1377,965,412,70.08,29.92,3501,182,923,1105,2396,5.2,26.36,31.56,68.44
"53470","Malakoff, TX Urban Cluster (2010)","ACSSF","us","400","00","0009210",,,,,,,,,,,,,,,,,,,,,,,,,,"53470",,,,,,,,,,,,,,,,,,"40000US53470","Malakoff",,,,3294,3294,,,3294,1771,1523,53.76,46.24,3294,202,215,242,121,310,424,357,252,576,442,149,4,6.13,6.53,7.35,3.67,9.41,12.87,10.84,7.65,17.49,13.42,4.52,0.12,3294,2512,448,7,0,25,45,257,76.26,13.6,0.21,0,0.76,1.37,7.8,1270,802,564,238,110,128,468,233,235,63.15,44.41,18.74,8.66,10.08,36.85,18.35,18.5,44429,1540,1270,792,478,62.36,37.64,3224,1025,776,1801,1423,31.79,24.07,55.86,44.14
"53497","Malden, MO Urban Cluster (2010)","ACSSF","us","400","00","0009211",,,,,,,,,,,,,,,,,,,,,,,,,,"53497",,,,,,,,,,,,,,,,,,"40000US53497","Malden",,,,4260,4260,,,4260,1954,2306,45.87,54.13,4260,358,378,278,172,251,416,622,558,564,433,192,38,8.4,8.87,6.53,4.04,5.89,9.77,14.6,13.1,13.24,10.16,4.51,0.89,4260,2983,1001,0,0,0,140,136,70.02,23.5,0,0,0,3.29,3.19,1608,1090,717,373,109,264,518,230,288,67.79,44.59,23.2,6.78,16.42,32.21,14.3,17.91,40181,1947,1608,991,617,61.63,38.37,4207,929,1206,2135,2072,22.08,28.67,50.75,49.25
"53524","Malone, NY Urban Cluster (2010)","ACSSF","us","400","00","0009212",,,,,,,,,,,,,,,,,,,,,,,,,,"53524",,,,,,,,,,,,,,,,,,"40000US53524","Malone",,,,9598,9598,,,9598,6436,3162,67.06,32.94,9598,537,301,253,181,1036,2279,1519,1230,1055,759,287,161,5.59,3.14,2.64,1.89,10.79,23.74,15.83,12.82,10.99,7.91,2.99,1.68,9598,6562,1971,5,18,0,928,114,68.37,20.54,0.05,0.19,0,9.67,1.19,2647,1485,979,506,124,382,1162,446,716,56.1,36.99,19.12,4.68,14.43,43.9,16.85,27.05,45653,3169,2647,1346,1301,50.85,49.15,5880,1441,1220,2661,3219,24.51,20.75,45.26,54.74
"53551","Malvern, AR Urban Cluster (2010)","ACSSF","us","400","00","0009213",,,,,,,,,,,,,,,,,,,,,,,,,,"53551",,,,,,,,,,,,,,,,,,"40000US53551","Malvern",,,,11624,11624,,,11624,6561,5063,56.44,43.56,11624,526,962,569,340,642,2150,1846,1477,1299,1135,525,153,4.53,8.28,4.9,2.92,5.52,18.5,15.88,12.71,11.18,9.76,4.52,1.32,11624,7566,3245,46,62,4,266,435,65.09,27.92,0.4,0.53,0.03,2.29,3.74,3909,2441,1656,785,131,654,1468,639,829,62.45,42.36,20.08,3.35,16.73,37.55,16.35,21.21,37191,4433,3909,2370,1539,60.63,39.37,9534,2342,2653,4995,4539,24.56,27.83,52.39,47.61
"53578","Malvern, OH Urban Cluster (2010)","ACSSF","us","400","00","0009214",,,,,,,,,,,,,,,,,,,,,,,,,,"53578",,,,,,,,,,,,,,,,,,"40000US53578","Malvern",,,,3250,3250,,,3250,1535,1715,47.23,52.77,3250,123,272,237,233,128,311,409,306,669,412,98,52,3.78,8.37,7.29,7.17,3.94,9.57,12.58,9.42,20.58,12.68,3.02,1.6,3250,3032,116,0,0,0,46,56,93.29,3.57,0,0,0,1.42,1.72,1313,846,669,177,37,140,467,181,286,64.43,50.95,13.48,2.82,10.66,35.57,13.79,21.78,57148,1436,1313,763,550,58.11,41.89,3138,537,513,1050,2088,17.11,16.35,33.46,66.54
"53605","Mammoth Lakes, CA Urban Cluster (2010)","ACSSF","us","400","00","0009215",,,,,,,,,,,,,,,,,,,,,,,,,,"53605",,,,,,,,,,,,,,,,,,"40000US53605","Mammoth Lakes",,,,7211,7211,,,7211,3594,3617,49.84,50.16,7211,252,517,792,243,410,981,1259,1114,1010,386,247,0,3.49,7.17,10.98,3.37,5.69,13.6,17.46,15.45,14.01,5.35,3.43,0,7211,6201,15,0,413,0,504,78,85.99,0.21,0,5.73,0,6.99,1.08,3011,1490,1278,212,0,212,1521,751,770,49.49,42.44,7.04,0,7.04,50.51,24.94,25.57,73484,8358,3011,1678,1333,55.73,44.27,7211,435,899,1334,5877,6.03,12.47,18.5,81.5
"53632","Mamou, LA Urban Cluster (2010)","ACSSF","us","400","00","0009216",,,,,,,,,,,,,,,,,,,,,,,,,,"53632",,,,,,,,,,,,,,,,,,"40000US53632","Mamou",,,,3418,3418,,,3418,1796,1622,52.55,47.45,3418,329,785,8,69,432,225,514,215,408,236,84,113,9.63,22.97,0.23,2.02,12.64,6.58,15.04,6.29,11.94,6.9,2.46,3.31,3418,1192,1657,0,0,0,356,213,34.87,48.48,0,0,0,10.42,6.23,1365,677,362,315,0,315,688,223,465,49.6,26.52,23.08,0,23.08,50.4,16.34,34.07,21962,1604,1365,762,603,55.82,44.18,3356,1666,931,2597,759,49.64,27.74,77.38,22.62
"53659","Manchester, GA Urban Cluster (2010)","ACSSF","us","400","00","0009217",,,,,,,,,,,,,,,,,,,,,,,,,,"53659",,,,,,,,,,,,,,,,,,"40000US53659","Manchester",,,,3487,3487,,,3487,1474,2013,42.27,57.73,3487,462,250,249,236,282,458,482,255,350,240,179,44,13.25,7.17,7.14,6.77,8.09,13.13,13.82,7.31,10.04,6.88,5.13,1.26,3487,1187,2090,0,47,0,140,23,34.04,59.94,0,1.35,0,4.01,0.66,1340,914,333,581,23,558,426,173,253,68.21,24.85,43.36,1.72,41.64,31.79,12.91,18.88,35911,1819,1340,604,736,45.07,54.93,3487,908,1289,2197,1290,26.04,36.97,63.01,36.99
"53686","Manchester, IA Urban Cluster (2010)","ACSSF","us","400","00","0009218",,,,,,,,,,,,,,,,,,,,,,,,,,"53686",,,,,,,,,,,,,,,,,,"40000US53686","Manchester",,,,4851,4851,,,4851,2393,2458,49.33,50.67,4851,309,223,328,185,400,338,414,620,883,427,466,258,6.37,4.6,6.76,3.81,8.25,6.97,8.53,12.78,18.2,8.8,9.61,5.32,4851,4685,0,0,0,0,11,155,96.58,0,0,0,0,0.23,3.2,2083,1251,1069,182,76,106,832,308,524,60.06,51.32,8.74,3.65,5.09,39.94,14.79,25.16,51915,2297,2083,1590,493,76.33,23.67,4755,653,496,1149,3606,13.73,10.43,24.16,75.84
"53713","Manchester, KY Urban Cluster (2010)","ACSSF","us","400","00","0009219",,,,,,,,,,,,,,,,,,,,,,,,,,"53713",,,,,,,,,,,,,,,,,,"40000US53713","Manchester",,,,4319,4319,,,4319,2836,1483,65.66,34.34,4319,245,111,231,28,239,1012,905,610,317,425,45,151,5.67,2.57,5.35,0.65,5.53,23.43,20.95,14.12,7.34,9.84,1.04,3.5,4319,2994,1065,6,0,4,49,201,69.32,24.66,0.14,0,0.09,1.13,4.65,1250,683,414,269,87,182,567,207,360,54.64,33.12,21.52,6.96,14.56,45.36,16.56,28.8,26745,1405,1250,632,618,50.56,49.44,3217,1267,494,1761,1456,39.38,15.36,54.74,45.26
"53726","Manchester, MD Urban Cluster (2010)","ACSSF","us","400","00","0009220",,,,,,,,,,,,,,,,,,,,,,,,,,"53726",,,,,,,,,,,,,,,,,,"40000US53726","Manchester",,,,6054,6054,,,6054,3118,2936,51.5,48.5,6054,322,296,426,274,494,834,802,874,795,487,258,192,5.32,4.89,7.04,4.53,8.16,13.78,13.25,14.44,13.13,8.04,4.26,3.17,6054,5724,49,61,33,0,4,183,94.55,0.81,1.01,0.55,0,0.07,3.02,2186,1588,1322,266,91,175,598,252,346,72.64,60.48,12.17,4.16,8.01,27.36,11.53,15.83,100333,2248,2186,1954,232,89.39,10.61,5960,251,453,704,5256,4.21,7.6,11.81,88.19
"53740","Manchester, NH Urbanized Area (2010)","ACSSF","us","400","00","0009221",,,,,,,,,,,,,,,,,,,,,,,,,,"53740",,,,,,,,,,,,,,,,,,"40000US53740","Manchester",,,,167424,167424,,,167424,83483,83941,49.86,50.14,167424,8903,9072,9059,5655,17126,27323,21298,21228,23466,14171,6835,3288,5.32,5.42,5.41,3.38,10.23,16.32,12.72,12.68,14.02,8.46,4.08,1.96,167424,139177,7570,332,7545,166,2512,10122,83.13,4.52,0.2,4.51,0.1,1.5,6.05,66995,39626,28790,10836,3774,7062,27369,13823,13546,59.15,42.97,16.17,5.63,10.54,40.85,20.63,20.22,74094,70155,66995,37052,29943,55.31,44.69,161607,16743,24135,40878,120729,10.36,14.93,25.29,74.71
"53767","Manchester, TN Urban Cluster (2010)","ACSSF","us","400","00","0009222",,,,,,,,,,,,,,,,,,,,,,,,,,"53767",,,,,,,,,,,,,,,,,,"40000US53767","Manchester",,,,12542,12542,,,12542,6381,6161,50.88,49.12,12542,617,991,1164,448,1356,1723,1479,1325,1426,1230,616,167,4.92,7.9,9.28,3.57,10.81,13.74,11.79,10.56,11.37,9.81,4.91,1.33,12542,10733,951,0,93,15,280,470,85.58,7.58,0,0.74,0.12,2.23,3.75,4982,2513,1721,792,223,569,2469,1434,1035,50.44,34.54,15.9,4.48,11.42,49.56,28.78,20.77,50392,5232,4982,2420,2562,48.57,51.43,12118,1988,2823,4811,7307,16.41,23.3,39.7,60.3
"53794","Mandeville--Covington, LA Urbanized Area (2010)","ACSSF","us","400","00","0009223",,,,,,,,,,,,,,,,,,,,,,,,,,"53794",,,,,,,,,,,,,,,,,,"40000US53794","Mandeville--Covington",,,,103059,103059,,,103059,50255,52804,48.76,51.24,103059,6426,7091,7694,4911,7180,11747,13118,14087,13592,11116,4458,1639,6.24,6.88,7.47,4.77,6.97,11.4,12.73,13.67,13.19,10.79,4.33,1.59,103059,89108,6728,724,1508,25,1431,3535,86.46,6.53,0.7,1.46,0.02,1.39,3.43,38236,27487,21737,5750,1192,4558,10749,4472,6277,71.89,56.85,15.04,3.12,11.92,28.11,11.7,16.42,81653,41221,38236,30272,7964,79.17,20.83,101182,10152,10403,20555,80627,10.03,10.28,20.31,79.69
"53821","Mangum, OK Urban Cluster (2010)","ACSSF","us","400","00","0009224",,,,,,,,,,,,,,,,,,,,,,,,,,"53821",,,,,,,,,,,,,,,,,,"40000US53821","Mangum",,,,2638,2638,,,2638,1347,1291,51.06,48.94,2638,191,209,210,86,217,320,275,364,261,261,143,101,7.24,7.92,7.96,3.26,8.23,12.13,10.42,13.8,9.89,9.89,5.42,3.83,2638,2176,101,10,0,0,63,288,82.49,3.83,0.38,0,0,2.39,10.92,1098,728,536,192,60,132,370,93,277,66.3,48.82,17.49,5.46,12.02,33.7,8.47,25.23,40987,1384,1098,726,372,66.12,33.88,2552,594,900,1494,1058,23.28,35.27,58.54,41.46
"53848","Manhattan, KS Urbanized Area (2010)","ACSSF","us","400","00","0009225",,,,,,,,,,,,,,,,,,,,,,,,,,"53848",,,,,,,,,,,,,,,,,,"40000US53848","Manhattan",,,,54923,54923,,,54923,28311,26612,51.55,48.45,54923,2578,2105,2527,1491,19071,8945,5385,4075,3997,2806,1135,808,4.69,3.83,4.6,2.71,34.72,16.29,9.8,7.42,7.28,5.11,2.07,1.47,54923,44327,3321,498,2796,110,589,3282,80.71,6.05,0.91,5.09,0.2,1.07,5.98,20659,9518,7045,2473,876,1597,11141,5878,5263,46.07,34.1,11.97,4.24,7.73,53.93,28.45,25.48,51735,23539,20659,8653,12006,41.88,58.12,49070,13243,8793,22036,27034,26.99,17.92,44.91,55.09
"53875","Manila, AR Urban Cluster (2010)","ACSSF","us","400","00","0009226",,,,,,,,,,,,,,,,,,,,,,,,,,"53875",,,,,,,,,,,,,,,,,,"40000US53875","Manila",,,,3155,3155,,,3155,1428,1727,45.26,54.74,3155,469,57,150,45,300,577,321,379,443,166,207,41,14.87,1.81,4.75,1.43,9.51,18.29,10.17,12.01,14.04,5.26,6.56,1.3,3155,3046,12,0,0,0,0,97,96.55,0.38,0,0,0,0,3.07,1143,861,756,105,0,105,282,140,142,75.33,66.14,9.19,0,9.19,24.67,12.25,12.42,58349,1274,1143,690,453,60.37,39.63,3155,604,340,944,2211,19.14,10.78,29.92,70.08
"53902","Manistee, MI Urban Cluster (2010)","ACSSF","us","400","00","0009227",,,,,,,,,,,,,,,,,,,,,,,,,,"53902",,,,,,,,,,,,,,,,,,"40000US53902","Manistee",,,,9941,9941,,,9941,5410,4531,54.42,45.58,9941,216,542,662,296,881,1147,1148,1149,1652,1416,629,203,2.17,5.45,6.66,2.98,8.86,11.54,11.55,11.56,16.62,14.24,6.33,2.04,9941,8259,671,103,56,0,122,730,83.08,6.75,1.04,0.56,0,1.23,7.34,3741,2217,1693,524,156,368,1524,607,917,59.26,45.26,14.01,4.17,9.84,40.74,16.23,24.51,53007,4943,3741,2870,871,76.72,23.28,8832,902,1819,2721,6111,10.21,20.6,30.81,69.19
"53929","Manistique, MI Urban Cluster (2010)","ACSSF","us","400","00","0009228",,,,,,,,,,,,,,,,,,,,,,,,,,"53929",,,,,,,,,,,,,,,,,,"40000US53929","Manistique",,,,3113,3113,,,3113,1489,1624,47.83,52.17,3113,124,154,145,148,290,217,325,521,512,314,227,136,3.98,4.95,4.66,4.75,9.32,6.97,10.44,16.74,16.45,10.09,7.29,4.37,3113,2675,25,145,19,0,0,249,85.93,0.8,4.66,0.61,0,0,8,1391,744,527,217,130,87,647,244,403,53.49,37.89,15.6,9.35,6.25,46.51,17.54,28.97,40592,1791,1391,1013,378,72.83,27.17,3019,509,682,1191,1828,16.86,22.59,39.45,60.55
"53956","Manitowoc, WI Urban Cluster (2010)","ACSSF","us","400","00","0009229",,,,,,,,,,,,,,,,,,,,,,,,,,"53956",,,,,,,,,,,,,,,,,,"40000US53956","Manitowoc",,,,46192,46192,,,46192,22936,23256,49.65,50.35,46192,2428,2558,2797,1702,3527,5260,5236,5548,7424,5798,2560,1354,5.26,5.54,6.06,3.68,7.64,11.39,11.34,12.01,16.07,12.55,5.54,2.93,46192,41112,956,162,2026,62,273,1601,89,2.07,0.35,4.39,0.13,0.59,3.47,20436,11541,8254,3287,1014,2273,8895,4464,4431,56.47,40.39,16.08,4.96,11.12,43.53,21.84,21.68,54524,22189,20436,13866,6570,67.85,32.15,45425,5831,8683,14514,30911,12.84,19.12,31.95,68.05
"53983","Mankato, MN Urbanized Area (2010)","ACSSF","us","400","00","0009230",,,,,,,,,,,,,,,,,,,,,,,,,,"53983",,,,,,,,,,,,,,,,,,"40000US53983","Mankato",,,,61278,61278,,,61278,30654,30624,50.02,49.98,61278,3457,3495,3392,1783,13691,8859,7013,5454,5920,4498,2646,1070,5.64,5.7,5.54,2.91,22.34,14.46,11.44,8.9,9.66,7.34,4.32,1.75,61278,53007,3376,59,1792,16,697,2331,86.5,5.51,0.1,2.92,0.03,1.14,3.8,23952,13104,9458,3646,1323,2323,10848,5356,5492,54.71,39.49,15.22,5.52,9.7,45.29,22.36,22.93,62372,25852,23952,14393,9559,60.09,39.91,57836,10208,10536,20744,37092,17.65,18.22,35.87,64.13
"54010","Mannford, OK Urban Cluster (2010)","ACSSF","us","400","00","0009231",,,,,,,,,,,,,,,,,,,,,,,,,,"54010",,,,,,,,,,,,,,,,,,"40000US54010","Mannford",,,,3071,3071,,,3071,1550,1521,50.47,49.53,3071,239,217,320,187,308,367,420,256,344,159,123,131,7.78,7.07,10.42,6.09,10.03,11.95,13.68,8.34,11.2,5.18,4.01,4.27,3071,2434,43,355,0,7,20,212,79.26,1.4,11.56,0,0.23,0.65,6.9,1093,755,508,247,83,164,338,180,158,69.08,46.48,22.6,7.59,15,30.92,16.47,14.46,51989,1322,1093,612,481,55.99,44.01,2992,347,939,1286,1706,11.6,31.38,42.98,57.02
"54037","Manning, SC Urban Cluster (2010)","ACSSF","us","400","00","0009232",,,,,,,,,,,,,,,,,,,,,,,,,,"54037",,,,,,,,,,,,,,,,,,"40000US54037","Manning",,,,4890,4890,,,4890,2042,2848,41.76,58.24,4890,163,461,254,252,507,585,561,413,426,642,329,297,3.33,9.43,5.19,5.15,10.37,11.96,11.47,8.45,8.71,13.13,6.73,6.07,4890,1635,2998,0,41,0,108,108,33.44,61.31,0,0.84,0,2.21,2.21,1851,1046,581,465,79,386,805,204,601,56.51,31.39,25.12,4.27,20.85,43.49,11.02,32.47,26009,2105,1851,950,901,51.32,48.68,4844,1678,886,2564,2280,34.64,18.29,52.93,47.07
"54050","Manor, TX Urban Cluster (2010)","ACSSF","us","400","00","0009233",,,,,,,,,,,,,,,,,,,,,,,,,,"54050",,,,,,,,,,,,,,,,,,"40000US54050","Manor",,,,14000,14000,,,14000,6836,7164,48.83,51.17,14000,2082,1678,875,1054,612,2110,2122,1877,1031,450,109,0,14.87,11.99,6.25,7.53,4.37,15.07,15.16,13.41,7.36,3.21,0.78,0,14000,7214,3052,216,207,0,1558,1753,51.53,21.8,1.54,1.48,0,11.13,12.52,3798,3336,2651,685,395,290,462,254,208,87.84,69.8,18.04,10.4,7.64,12.16,6.69,5.48,97426,3906,3798,3494,304,92,8,14000,891,1011,1902,12098,6.36,7.22,13.59,86.41
"54064","Mansfield, LA Urban Cluster (2010)","ACSSF","us","400","00","0009234",,,,,,,,,,,,,,,,,,,,,,,,,,"54064",,,,,,,,,,,,,,,,,,"40000US54064","Mansfield",,,,6030,6030,,,6030,2749,3281,45.59,54.41,6030,335,288,470,215,466,950,892,778,552,543,453,88,5.56,4.78,7.79,3.57,7.73,15.75,14.79,12.9,9.15,9,7.51,1.46,6030,734,5167,11,0,11,0,107,12.17,85.69,0.18,0,0.18,0,1.77,2441,1525,446,1079,136,943,916,338,578,62.47,18.27,44.2,5.57,38.63,37.53,13.85,23.68,26788,2976,2441,1234,1207,50.55,49.45,5874,1732,2488,4220,1654,29.49,42.36,71.84,28.16
"54091","Mansfield, OH Urbanized Area (2010)","ACSSF","us","400","00","0009235",,,,,,,,,,,,,,,,,,,,,,,,,,"54091",,,,,,,,,,,,,,,,,,"40000US54091","Mansfield",,,,73444,73444,,,73444,38462,34982,52.37,47.63,73444,3853,3901,4479,2191,6963,10178,9271,8796,10031,8107,3353,2321,5.25,5.31,6.1,2.98,9.48,13.86,12.62,11.98,13.66,11.04,4.57,3.16,73444,57574,10075,100,759,118,596,4222,78.39,13.72,0.14,1.03,0.16,0.81,5.75,30022,16422,10906,5516,1106,4410,13600,6456,7144,54.7,36.33,18.37,3.68,14.69,45.3,21.5,23.8,43885,33415,30022,17577,12445,58.55,41.45,66848,12545,16620,29165,37683,18.77,24.86,43.63,56.37
"54118","Mansfield, PA Urban Cluster (2010)","ACSSF","us","400","00","0009236",,,,,,,,,,,,,,,,,,,,,,,,,,"54118",,,,,,,,,,,,,,,,,,"40000US54118","Mansfield",,,,3151,3151,,,3151,1444,1707,45.83,54.17,3151,99,253,126,91,616,419,244,288,424,369,141,81,3.14,8.03,4,2.89,19.55,13.3,7.74,9.14,13.46,11.71,4.47,2.57,3151,2968,122,0,6,0,0,55,94.19,3.87,0,0.19,0,0,1.75,1407,735,470,265,46,219,672,224,448,52.24,33.4,18.83,3.27,15.57,47.76,15.92,31.84,37969,1637,1407,708,699,50.32,49.68,3088,833,580,1413,1675,26.98,18.78,45.76,54.24
